new_org_id;organisationName;organisationShortName;organizationUrl;REGION_Level_NUTS_3;country;street;city;postCode;provincia
99dde1f1110df9d8f379da34f21af07b;NRU GMBH;NRU;;;DE;SUEDSTRASSE 3;NEUKIRCHEN ERZGEB;;
e7e58d910f88e71db459680f38747cb3;NS REIZIGERS BV;NS;http://www.ns.nl;;NL;LAAN VAN PUNTENBURG 100;UTRECHT;2812;
96a02cbaf43be0a3d88786d6d1238eb5;NSGENE A/S;NSGENE;http://www.nsgene.dk;;DK;BALTORPVEJ 154;BALLERUP;;
7a98fd1dba5da61eb56f8e865028c00a;NSILICO LIFE SCIENCE LIMITED;NSILICO;http://www.nsilico.com;;IE;GRANGE ERIN LODGE GRANGE ROAD;DOUGLAS;;
74d92b44a059b165f44a7d6e896efa06;NSL SATELLITES LTD;NSL;http://nsl-satellites.com;;IL;AKIVA STREET 11 FLAT 17;RAANANA;;
271fbe0fa13971311f9749e57a5e746f;NSURE B V;NSURE;http://www.nsure.eu;;NL;BINNENHAVEN 5;WAGENINGEN;;
b278a5e73f51dfe79e6e9615f63c3d68;NT MDT SERVICE & LOGISTICS LTD;NTMDT;http://www.ntmdt.ie;;IE;NATIONAL TECHNOLOGICAL PARK;PLASSEY;;
3eb03d26ff24ad268883112e9f3ea0bf;NT NEUE TECHNOLOGIE SYSTEMLOSUNGEN;NT;http://www.ntsystemloesungen.de;;DE;FREIHEITER STRASSE 33;OSTERODE AM HARZ;;
20e18f58c5df79633d0baf5298237dbb;NTN SNR ROULEMENTS SA;NTN-SNR;http://www.ntn-snr.com/portal/fr/en-en/index.cfm;;FR;RUE DES USINES 1 ANNECY;ANNECY;;
152d2979c8298372a9cf1e48432bd77c;NTNU SAMFUNNSFORSKNING AS;;;;NO;Loholt Alle - Paviljong B;TRONDHEIM;;
7218a80c5287051abf849c339011db42;NTT DATA ITALIA SPA;VT;http://www.valueteam.com;;IT;VIALE CASSALA 14A;MILANO;;MI
8377b953a7ffc0bf48fb834f7b9aac70;NTTF COATINGS GMBH;NTTF;http://www.nttf-coatings.de;;DE;MAARWEG 32;RHEINBREITBACH;;
ca598e22cb1eb0d06c4cc546645952b9;NTU INTERNATIONAL APS;NTU;http://www.ntu.eu;;DK;VED STRANDEN 22;AALBORG;8410;
cd2a43f4db0746e7f368b8675819bd01;NUANCE COMMUNICATIONS AACHEN GMBH;NUANCE;http://www.nuance.com;;DE;KACKERTSTRASSE;AACHEN;;
1d443178e9f794a7586d4de186f852f0;NUBIKI NUCLEAR SAFETY RESEARCH INSTITUTE LTD;;http://www.nubiki.hu;;HU;Konkoly-Thege Miklos u.;BUDAPEST;;
e6ba487c1e149ae475ef94d9fab9b491;NUBIOLA PIGMENTOS SL;NUBIOLA;http://www.nubiola.com;;ES;CALLE VITORIA 19;LLODIO;;
9290550dcab4e5c7ce140927490e419a;NUCLEAR DECOMMISSIONING AUTHORITY  NDA;NDA - RWMD;http://www.nda.gov.uk;;UK;Westlakes Science PArk - Herdus House;MOOR ROW;;
22e8ed2b301706f34cae1d541837c1ab;NUCLEAR DEPARTMEN AT HMS SULTAN;SULTAN;;;UK;HMS SULTAN, MILITARY ROAD;GOSPORT;;
131c7a19a82ef5b424a24b453f2fae7e;NUCLEAR FUEL EXPERTS S A  FEX;FEX;;;BE;Avenue de l'Observatoire, 96/6;UCCLE;;
0c1e05284839a584598ff56278e46e4a;NUCLEAR N D T RESEARCH & SERVICES S R L;;;;RO;Soseaua Berceni;BUCHAREST;;
ec7d32936190d3271e8af5e8d9aabc5e;NUCLEAR PHYSICS INSTITUTE OF THE ASCR VVI;NPI ASCR;http://www.ujf.cas.cz;;CZ;Husinec - Xe~ 130;REZ - PRAHA;;
b891db14496b01fa0144c79c61cc35bf;NUCLEAR RESEARCH AND CONSULTANCY GROUP;NRG;;;NL;Westerduinweg 3;PETTEN;Postbus 25;
8fca0ea08fcb46787c8780aeea2cab21;NUCLEAR TRANSMUTATION ENERGY RESEARCH CENTER OF KOREA ASSOCIATION;NUTRECK;http://peacer.org;;KR;SEOUL NATIONAL UNIVERSITY 31-1 SAN;SEOUL;;
364bdaeca2ecaf2512edb90d9049f4c5;NUCLEARFIELDS INTERNATIONAL BV;NUFI;http://www.nuclearfields.com;;NL;AKKERVOORTWEG 7-11;VORTUM MULLEM;;
c0ab1b64ee9e7db55c7c198d0c3c5ba2;NUCLEO DE COMUNICACIONES Y CONTROL SL;NUCLEO;http://www.nucleocc.com;;ES;CALLE SERRANO 57;MADRID;;
9812aefcc59fef9d816b2fa618fc7f3c;NUCLEO DE EXPLOTACIONES AGROPECUARIAS DE LEON, NEAL, S A;NEAL;http://www.vallesdelesla.com;;ES;POLIGONO INDUSTRIAL LA HERRERA 1;SABERO LEON;;
02fbcc544390e8ed4c3029da54fdaecf;NUEVAS ENERGÃ�AS DE OCCIDENTE, S L;NEO ENERGÃ�A;;;ES;SERRANO GALVACHE CENTRO EMPRESARIAL;Madrid;28033;
1eba09e966aca2a1a658796e35209314;NUEVAS ESTRATEGIAS DE MANTENIMIENTO S L;NEM SOLUTIONS;http://www.nemsolutions.es;;ES;Paseo Mikeletegi, Parque TecnolÃ³gico de San SebastiÃ¡n;DONOSTIA-SAN SEBASTIAN;;
c2bdb300bfd0961c3128fd31a217a2bb;NUEVAS SOLUCIONES VIRTUALES SL;NSOLVER;http://nsolver.com;;ES;CALLE ROMERO 12 POLIGONO INDUSTRIAL EMPRESARIUM;ZARAGOZA;0;
c23dca73c93c830641e5b45010607987;NUEVAS TECNICAS DE COLORACION SL;NTC;http://www.ntc.cc;;ES;PASAJE BACH POLIGONO INDUSTRIAL CAN JARDI 8;RUBI;;
ae38b2e1ce4bd152757362b0c03fb63c;NUEVAS TECNOLOGIAS PARA EL DESARROLO DE PACKAGING Y PRODUCTOS AGROALIMENTARIOS CON COMPONENTE PLASTICA SL;TECNO;;;ES;POLIGONO INDUSTRIAL EMPRESARIUM C/ ROMERO 12;ZARAGOZA;;
d1a9ccadd56c5c75e1459f0c49ecc644;NUGENIA NUCLEAR GEN II & III ASSOCIATION AISBL;NUGENIA;http://www.nugenia.org;;BE;AVENUE DES ARTS 53;BRUXELLES;;
ea2da97ce14b36de7ac6680d4e944568;NUMERIA CONSULTING S R L;NUMERIA;http://www.numeria-eng.it;;IT;PIAZZA DELLA CHIESA 7;MEDA;;MB
73d6a4b78178f3e55c36ee29cf435d88;NUMERICAL MECHANICS APPLICATIONS INTERNATIONAL SA;NUMECA;http://www.numeca.com;;BE;AVENUE FRANKLIN ROOSEVELT;BRUXELLES;;
b1c069e9b3b147ba87c8bbc25991014c;NUMERICS WAREHOUSE LTD;;http://www.numericswarehouse.com;;IE;Tyrone;KILCOLGAN;;
044013179c0b14027654e9d761c5864f;NUMERIEK CENTRUM GRONINGEN BV;NCG;http://www.ncg.nl;;NL;OSLOWEG 110;GRONINGEN;;
ba1061a95b1c72b53e80271dd0c88cc1;NUMEROLA OY;NUM;;;FI;PIIPPUKATU 11;JYVASKYLA;126;
464919c965b714d1e4b9e2d824567d16;NUON POWER GENERATION B V;NUON;;;NL;KEULSEKADE;UTRECHT;;
8c28a41b686c3eeee2e8d86853a2ed0a;NUORISOTUTKIMUSSEURA RY UNGDOMSFORSKNINGSSALLSKAPET RF;FYRN;http://www.nuorisotutkimusseura.fi;;FI;ASEMAPAALLIKONKATU 1;HELSINKI;0;
5c9059f5c877d4720515a318383477c7;NUOVA CRIOTECNICA AMCOTA DI LOMBARDI LUIGI MARIO SNC;AMCOTA;http://www.amcota.it;;IT;VIA DEGLI ORTI DI MALABARBA 15;ROMA;;RM
7262a1534716d9e2380741e488ffc48f;NUOVA ITEA SRL;NITEA;;;IT;Regione Case Bruciate 32;VILLAFRANCA D'ASTI;;AT
94ae23ecf956369970c8bc1159fdfc01;NUOVA OMPI SRL;NUOVA OMPI;http://www.ompi.it;;IT;Via Molinella 17;PIOMBINO DESE;;PD
d073448cdba6b93fb7ad546336a7db04;NUOVO TRASPORTO VIAGGIATORI SPA;NTV;http://www.ntvspa.it;;IT;VIA DEL POLICLINICO 149 b;ROMA;;RM
d465e585ce7ca6537ae4ce6ab7e5c979;NUOVOPROBE LTD;;;;UK;Wigmore Street 128;LONDON;;
1216ecdaf09384a7a95b861f7bc4ce15;NUREX S R L;;;;IT;LOCALITA SERRA LI LIONI;SASSARI;;SS
0f931f90482bd8cc5bf83b2a1902390d;NUROMEDIA GMBH;NURO;http://www.nuromedia.com;;DE;SCHAAFENSTRASSE 25;KOLN;;
4f13066fb8eff9386fe2f90f47773d57;NUSIKALSTAMUMO PREVENCIJOS LIETUVOJE CENTRAS;NPLC;;;LT;BASANAVICIAUS;VILNIUS;;
408ebf46b71541453479e2242af55846;NUTESCA SL;NUTESCA;http://www.nutesca.com;;ES;CALLE CUBA 3;BAEZA JAEN;0;
0ebd7949f732b554447961d2c2a4c9a5;NUTRACEUTICAL SRL;NUTRACEUTICAL;;;RO;Bd. G. Moroianu;SACELE;;
d23d06ae5b5140eea3b2f0f870342259;NUTRAFUR SA;NUTRA;http://www.nutrafur.com;;ES;CAMINO VIEJO DE PLIEGO KM 2;ALCANTARILLA MURCIA;;
95e2896f6f96c57a0d293c13e89b6293;NUTRARESEARCH 2011 SL;NUTRA;http://www.nutraresearch.org;;ES;C/FEIXA LLARGA 105;BARCELONA;;
4ea64e9e8d69ef9ff2c968ac055dc32c;NUTRECO SERVICIOS,S A;NUTRECO;http://www.nutreco.com;;ES;RONDA DE PONIENTE 9;MADRID;;
0669f8640b65ed4ef9479230cffb681c;NUTRIKA DOO;NUTRIKA;http://www.nutrika.rs;;RS;RIBARSKI TRG 33;IRIG;;
df55db8eb88261037680690f94c50354;NUTRIMAR AS;;;;NO;;KVERVA;;
cad4d0327fec4edb3a620aee10f9048c;NUTRIMARKETING INNOVATION ALIMENTAIRE & COMMUNICATION;NUTRIMARKETING;http://www.nutrimarketing.eu;;FR;AVENUE DE VILLIERS 132;PARIS;;
92187caccf234d805839f866c0ea76b2;NUTRITION SCIENCES NV;NS;http://www.vitamex.com;;BE;BOOIEBOS 5;DRONGEN;;
91f6e6b128e247f6b91dfb2a9ff6375d;NUVIA LIMITED;NUVIA;http://www.nuvia.co.uk;;UK;KELBOURN COURT DATEN PARK;WARRINGTON;;
5b4541bc13433e031dbd0eb9e3bac5a7;NUVIA TRAVAUX SPECIAUX SAS;NUVIA-TS;http://www.nuvia-ts.com;;FR;AVENUE ARCHIMEDE 85;AIX EN PROVENCE;;
a1b0a63be6bc6e0346f714c685986f41;NUWAVE SYSTEM LTD;NW;;;UK;PERCY STREET;LONDON;;
1d4dbd1c92a2e32b3276affeb3d57b43;NV BRABANTSE ONTWIKKELINGS MAATSCHAPPIJ;BOM;http://www.bom.nl;;NL;GOIRLESEWEG 15;TILBURG;3240;
6cd1555299b28e11a25372df4f3c0902;NV NEDERLANDSE GASUNIE;GASUNIE;http://www.nvnederlandsegasunie.nl;;NL;CONCOURSLAAN;GRONINGEN;;
3dea6cb1325a647d9e1990765b79a836;NV REWIN WEST BRABANT;REWIN;http://www.rewin.nl;;NL;MOZARTLAAN 7;BREDA;;
e99d4e8674205b7eb1be54c2bfacd4f4;NVS TECHNOLOGIES AG;NVS;http://www.nvstech.ch;;CH;LETZAUSSTRASSE;MONTLINGEN;;
578d6200d4365dd6e9760044580685b9;NWE NETWORK ENGINEERING OY AB;NWE;http://www.nwe.fi;;FI;UPPSTUTAGET 2;NARPES;;
e05bc92d2362baef695cd8805b64b905;NWES PROPERTY SERVICES LIMITED;OE;http://www.orbisenergy.net;;UK;GUILDHALL HILL 4B NORWICH;NORWICH;;
89b8545b88618691ba126c36dad9c256;NXITJA E BIZNESIT SOCIAL SHA;NBS SH.A.;;;AL;RRUGA E KAVAJES 4;TIRANA;;
104f95abbec9b1eef449e21f5025c3c6;NXP SEMICONDUCTORS FRANCE;;http://www.nxp.com;;FR;esplanade Anton Philips 2;COLOMBELLES;;
983ebde703d9a3cc44905cfa96cd9fc0;NXP SEMICONDUCTORS FRANCE SAS;NXP;http://www.nxp.com;;FR;Esplanade Anton Philips - Campus Efficience;COLOMBELLES;;
557a487acce3949cf967a0037e2bb121;NXTCONTROL GMBH;NXT;http://www.nxtcontrol.com;;AT;AMUHLWEG 3/B1;LEOBERSDROF;;
28c4fdf90deac1b4c36534c057a1fbf8;NXTECH AS;NXTECH;;;NO;K G MELDAHLSVEI 9;KRAKEROY;;
9151089ac450e03c4338b57a967670a9;NYARP HOLDING AB;NYARP;;;SE;FREDAHL;ASARP;;
a6e76b1b70d3fb8fed41e918d2d420ae;NYELVTUDOMANYI INTEZET, MAGYAR TUDOMANYOS AKADEMIA;;http://www.nytud.hu;;HU;Benzcur utca 33;BUDAPEST;;
8c145e421f57b5a5ea8fc5887b54d967;NYIREGYHAZI FOISKOLA;NYIREGYHAZA;http://www.nyf.hu;;HU;SOSTOI UT;NYIREGYHAZA;;
c51a82191a4a4f45aa54a7cf35f35edd;NYKOMB SYNERGETICS AB;NYKOMB;http://www.nykomb.com;;SE;FLORAGATAN 10B;STOCKHOLM;;
b897583b3303b8a630737099945528a9;NYLSTAR CD SPA;;"http://www.nylstar.com ; www.meryl.com";;IT;Via Friuli, 55;CESANO MADERNO (MI);;MB
f264d16a48181f912facfaac18f51303;NYSKOPUNARMIDSTOD ISLANDS;ICI;;;IS;KELDNAHOLT;REYKJAVIK;;
b0746dc860f08416771f2b6986686a16;NYSKOPUNARMIOSTOO ISLANDS;ICETEC-IBRI;http://nmi.is;;IS;KELDNAHOLT;REYKJAVIK;;
1721df127392ddf5cd850674fe57b9e4;NYUGAT MAGYARORSZAGI EGYETEM KOOPERACIOS KUTATASI KOZPONT NONPROFIT KFT;NYME KKK NONPROFIT K;;;HU;BAJCSY ZS UTCA 4;SOPRON;;
59db124fd4f81debe891fb03003b26a9;NZYTECH LDA;NZY;http://www.nzytech.com;;PT;ESTRADA DO PACO DO LUMIAR CAMPUS DO LUMIAR EDIFICIO E - R/C;LISBOA;;
2b1d81cd7e31a642e04d044d67637e41;NÃ†RINGS OG HANDELSDEPARTEMENTET;NSC;;;NO;Einar Gerhardsens plass 1;Oslo;;
468259c69c31076be8a550af9d48ba2e;O A SYS  OCEAN ATMOSPHERE SYSTEMS GMBH;OASYS;http://www.oasys-research.de;;DE;SCHANZENSTRASSE 36;HAMBURG;;
6b6ae7da1b6d2f76755c095bfd795024;O FLEXX TECHNOLOGIES GMBH;O-FLEXX;http://www.o-flexx.com;;DE;DR-ALFRED-HERRHAUSEN_ALLEE;DUISBURG;;
ef4c0563e61297c0f500ebdb3c9565b0;O I MANUFACTURING FRANCE SAS;OIFRANCE;;;FR;BOULEVARD DU 11 NOVEMBRE 1918 64;VILLEURBANNE;;
3d2ec4c48f9a0c99f21b6fc29401bfbc;O M OFFSHORE MONITORING LIMITED;OSM;http://www.OffshoreMonitoring.com;;CY;NIKOU PATTICHI 26;LIMASSOL;;
45ba9ec0f44589dfb753a4f8f72a9ecf;O M T OBERFLACHEN UND MATERIALTECHNOLOGIE GMBH;OMT;;;DE;SEELANDSTRASSE;LUBECK;;
ed7860c0cbd20e53ba7959c2252af103;O O CHUIKO INSTITUTE OF SURFACE CHEMISTRY OF NAS OF UKRAINE;;;;UA;GENERAL NAUMOV;KYIV;;
2732bafa8f5631be90c9d44f0f3762e8;O R I MARTIN  ACCIAIERIA E FERRIERA DI BRESCIA SPA*;ORI MARTIN;;;IT;CORSO GARIBALDI;MILANO;;MI
45f2bd6388a3c80b3394a1c9b499e11e;O ZURAVLIOVO IMONE AVSISTA;AVSISTA;http://www.avsista.lt;;LT;LAKUNU G 6/32;VILNIAUS;;
f2dd7ea9c7d3ff716a11e4ec9e1d482e;O'GAYAR CONSULTING 2009 SL;OGA;http://www.ogayarconsulting.com;;ES;CALLE VALENCIA 31 PUERTA 8;MISLATA;;
2b7267d766ca92fa5b78dc91dab65fb9;O'MALLEY FISHERIES;OMALLEY_FISH;;;IE;Bushypark;GALWAY;;
6da75e62f5392e32e1c5dd741bfea10e;O'ZBEKISTON RESPUBLIKASI FANLAR AKADEMIYASI ISSIQLIK FIZIKASI BO'LIMI;HPD;http://www.hpd.tshtt.uz;;UZ;KATARTAL STREET 28 CHILANZAR C;TASHKENT;;
57099e57a653b2515b42670ace82fb78;O?RODEK BADAWCZY EKONOMIKI TRANSPORTU;OBET;;;PL;Ho?a;Warsaw;;
6eac12437318849f9b941cf3d13bf6c4;OAO NAUCHNO TECHNICHESKIY CENTR ELECTROENERGETIKA;SIBEPRI;http://www.sibniie.ru;;RU;Academician Chalomey street 5a;MOSCOW;;
efe4b31b7dae1e24f4107b230a1c6c6c;OBAFEMI AWOLOWO UNIVERSITY;OAU;http://www.oauife.edu.ng;;NG;Obafemi Awolowo University;ILE IFE;;
df398e58cefbc7bb8f566e629441b21d;OBB INFRASTRUKTUR AG;;http://www.oebb.at/infrastruktur;;AT;Vivenotgasse;VIENNA;;
4abe33cad8da47ee69cc9107823867dc;OBCIANSKA SIET STREDNEJ A VYCHODNEJEUROPY ZDRUZENIE CENTRAL AND EASTERN EUROPE CITIZENS NETWORK;CEE CN;;;SK;KAPITULSKA;BANSKA BYSTRICA;974 01;
f3e46da9ae13ff3a4a15a82cf1dad71f;OBCIANSKE ZDRUZENIE SLOVENSKA ASOCIACIA VEREJNEHO ZDRAVIA;SAVEZ;http://www.savez.sk;;SK;TRIEDA SNP;KOSICE;;
ff41878783f8faf9cecce7abf9471d8f;OBELIS SA;OEARC;http://www.obelis.net;;BE;BOULEVARD GENERAL WAHIS;BRUXELLES;;
1b5dd0100e43c9b3e510dbac5ee46e07;OBEM SPA;OBEM;http://www.obem.com;;IT;VIA ALLA BRIGNANA 21;BIELLA;;BI
14200a1c6aa3495828c41d7c152e7523;OBEO AS;OBEO;;;NO;GUNNAR RANDERSVEI 24;KJELLER;;
c2c72cba5dac5ff2e649e8f5d10e654c;OBEO SARL;OBEO;;;FR;BOULEVARD AMPERE 11;CARQUEFOU;;
d96ac520f8f8f107a31aa046ebf71163;OBEROSTERREICHISCHE TECHNOLOGIE UNDMARKETINGGESELLSCHAFT MBH;TMG;http://www.tmg.at;;AT;HafenstraÃŸe;LINZ;;
62114a9e10d7179303b0763f3e58ee38;OBETHERAPY BIOTECHNOLOGY SAS;;http://www.obetherapy.com;;FR;Rue Pierre Fontaine 4;EVRY;;
e2ee6d3471fc73e548277821a698094d;OBJECTIF RECHERCHE VACCIN SIDA;ORVACS;http://www.fondationbs.org/C_les_programmes/C1_medical/C1_D_orvacs/;;FR;BOULEVARD DE L HOPITAL 47-83;Paris;;
75760c1d3bb459d6ded9018737c6f0fa;OBJECTIVE IMAGING LIMITED;OI;;;UK;STOW CUM QUY, COLLIERS LANE UNIT 1;CAMBRIDGE;CB25 9AU;
91f94261c11038d1db90a4088bbca555;OBJECTSECURITY LIMITED;OS;;;UK;COWLEY ROAD;CAMBRIDGE;CB4 0WS;
e8ae2bd9e99c383fe202d23856af025f;OBJET DIRECT SAS;OD;;;FR;RUE LINCOLN;PARIS;75008;
76282d023996b3d6039f2101f93cc09b;OBRASCON HUARTE LAIN SA;OHL;http://www.ohl.es;;ES;PASEO DE LA CASTELLANA 259 PORTAL D, TORRE ESPACIO;MADRID;;
e7d448900d8c1e149ed5efe100c4827d;OBRTNA ZBORNICA SLOVENIJE;CCS-MT;http://www.ozs.si;;SI;Celoveska 71;LJUBLJANA;;
dd1e233da8f61c5e28ae709fb362ddc9;OBSERVA;OBSERVA;http://www.scienceinsociety.eu;;IT;VIALE A FUSINIERI;VICENZA;;VI
e8ac614bb3b28afe45575fedbf93a39e;OBSERVATOIRE DES SCIENCES ET TECHNIQUES;OST;http://www.obs-ost.fr;;FR;RUE DE VAUGIRARD;PARIS;;
2b4e5dddcfeb3847c40c4a80c4a25b50;OBSERVATOIRE DU SAHARA ET DU SAHEL;OSS;http://www.ossonline.org.tn;;TN;BVD DU LEADER YASSER ARAFAT;TUNIS;31;
17037490297f79663e29e4620d62fca0;OBSERVATOIRE FRANCAIS DES DROGUES ET DES TOXICOMANIES GIP*OFDT;OFDT;http://www.ofdt.fr/;;FR;AVENUE DU STADE DE FRANCE 3;SAINT DENIS;;
9d196f0f6754a161f20751491615478f;OBSERVATOIRE MEDITERRANEEN DE L'ENERGIE;OME;http://www.ome.org;;FR;Rue des 3 Fontanot;NANTERRE;;
fd5e16d4f5c7e6b4b6e83cbcae1cf713;OBSERVATOIRE NATIONAL DE LA JEUNESSE;ONJ;http://www.onj.nat.tn;;TN;RUE MADAGASCAR 5;TUNIS;0;
38e7609ec5d0484ff7e29a3b2a180cc6;OBSERVATOIRE SATELLITAL DES FORETS D'AFRIQUE CENTRALE;OSFAC;http://www.osfac.net;;CD;RUE SERGENT MOKE 14;KINSHASA;;
d35ea548ad22ddb9d96ffe37ea01ae1d;OBSERVATOIRE SOCIAL EUROPEEN ASBL;OSE;http://www.ose.be;;BE;rue Paul Emile Janson 13;BRUXELLES;;
2e33c643ba3b3ecea123263a24121040;OBSERVATORIO DEL EBRO FUNDACION;OBSERVATORIO DEL EBR;http://www.obsebre.es;;ES;CARRER OBSERVATORI 3;ROQUETES;;
54379da7fbdce81cfc29bb0402fa1b46;OBSERVATORIO NACIONAL;;;BR;BR;;;;
b858c3a7415d266f4149e224a5958ae1;OBSERVATORIO PARA UNA CULTURA DEL TERRITORIO ASOCIACION;OCT;http://www.observatorioculturayterritorio.org;;ES;CALLE AGAPITO GARCIA SERRANITO BLOQUE 1 1C 14;COLMENAR VIEJO;;
37ae92b5463e2dfc602112592e501073;OBSERVATORY FOR THE GREEK INFORMATION SOCIETY;GISO;;;GR;STADIOU 33;ATHENS;10559;
cdf1c3009f54c6be8543addfb828b64d;OBSERVIT TECNOLOGIAS DE VISÃƒO POR COMPUTADOR, LDA;;;;PT;Rua Actor Taborda,;LISBOA;;
61c4a64411179e98157fb2cb3d850e4f;OBSTGUT MARQUARDT GBR;MQT;http://www.obstgut.de;;DE;DORFSTRASSE 10 - SATZKORNER;POTSDAM OT SATZKORN;;
0552fd8e513b583183bf7ab9684cfc5b;OBUDAI EGYETEM;OBUDAI;http://www.uniobuda.hu;;HU;BECSI UT 96 B;BUDAPEST;;
57fbd132c60fa05dd8a1593f0c800f2f;OBV VIA CAMPESINA AUSTRIA OSTERREICHISCHE BERGBAUERN UND BERGBAUERINNENVEREINIGUNG;VCA;http://www.viacampesina.at;;AT;SCHWARZSPANIERSTRASSE;WIEN;;
5eaf9f07596517551cd442afb5e4c06c;OC OERLIKON BALZERS AG;OER;;;LI;IRAMALI 18;BALZERS;;
e1abb98a7db17595b9685b7e56b8439e;OCAS  ONDERZOEKSCENTRUM VOOR AANWENDING VAN STAAL N V;OCAS;;;BE;Pres. John Kennedylaan 3;ZELZATE;;
e4c90993c4402fe0b257086e83596604;OCE PRINT LOGIC TECHNOLOGIES SA;OCE;http://www.oce.com;;FR;RUE JEAN LEMOINE ZI DES PETITES HAIES ZILPH 1;CRETEIL;;
cc26449866f3594f2a78793c3f570dd6;OCEAN DATA LAB SAS;ODL;;;FR;ALLEE BEL ABRI 3;PLOUGONVELIN;0;
524d553c71b45819cb05f8f3b287dc9b;OCEAN ENERGY LIMITED;OE LTD;http://www.oceanenergy.ie;;IE;Casement Square 3 - COBH;CORK;;
afb08d56e6c38aa2d338326d494add90;OCEAN FLOW ENERGY LTD;OCEANFLOW;http://www.oceanflowenergy.com;;UK;MILLVIEW DRIVE 15;NORTH SHIELDS;;
5728c97b0b4a961d9c24e34512ddaba2;OCEAN OPTICS BV;OOBV;http://www.oceanoptics.eu;;NL;GEOGRAAF 24;DUIVEN;;
cffebf8601d734850d65a56697c253ed;OCEAN POWER TECHNOLOGIES INC CORPORATION;OPT INC;;;US;REED ROAD;PENNINGTON;;
de44f9d9fdb19ca358792d13ba862632;OCEAN RESOURCE LIMITED;OCEAN;http://www.oceanresource.co.uk;;UK;CHURCH STREET;STOURBRIDGE;;
0100906cd60e8d6f398968b087282e49;OCEAN TEAM SCANDINAVIA A/S;;http://www.oceanteam.dk;;DK;Vesterhavsgade 56;ESBJERG;;
1f7c0d1d3a8372d52ea942e9b034a783;OCEAN UNIVERSITY OF CHINA;;http://www.ouc.edu.cn;;CN;YUSHAN ROAD;QINGDAO;;
42f954fedb7ca6cfc568138009358886;OCEANFUEL LTD;OCEAN;http://www.oceanfuel.ie;;IE;MAUSREVAGH KILCOONA;HEADFORD;;
1d0e2ca8f573251caf6be91af30e3216;OCEANO XXI ASSOCIACAO PARA O CONHECIMENTO E ECONOMIA DO MAR;OCEANO;http://www.oceano21.org;;PT;AVENIDA DA LIBERDADE S N;LECA DA PALMEIRA;;
d7676fe98cb9b8807ba26e6285fbb3f1;OCEANWAVES GMBH;;http://www.oceanwaves.de;;DE;Vor dem Bardowicker Tore 6B;LUENEBURG;;
92df0d06b43665084a21b7ba61cdc166;OCELLO BV;OCELLO;http://www.ocello.nl;;NL;J H OORTWEG LEIDEN BIOPARTNER 21;LEIDEN;;
6ef3e1d1fdf00ac6447670862c3f8583;OCHOA MAQUINARIA SL;OMS;http://www.ochoamaquinaria.com;;ES;CALLE MAYOR 25;ALLO;;
69273f8c8f7f7a6026dd29eeb75b01e8;OCHSNER WARMEPUMPEN GMBH;OCHSNER;;;AT;KRACKOWITZERSTRASSE;LINZ;;
72fb0a4c6fc42cac748460e98fb56c54;OCIO SPORT RIOJA SL;OCIO;http://www.ociosport.com;;ES;PLAZA ALFEREZ PROVISIONAL 5 ENTREPLANTA DERECHA;LOGRONO LA RIOJA;0;
560c04ad1606a4a14a8cedcb39c1215e;OCLARO SWITZERLAND AG;BH;http://www.bookham.com;;CH;Binzstrasse;ZURICH;;
3e9a7aa38aebde9c4edeae26257a9125;OCLARO SWITZERLAND GMBH;BKHM;;;CH;Binzstrasse 17;ZURICH;;
b35f02cd3ecde22cebc53165b3a50386;OCLARO TECHNOLOGY LIMITED;;http://www.oclaro.com;;UK;Caswell;TOWCESTER;;
c5ca28f370b17c237aae3a2d1428e4f1;OCTANE BIOTECH INC;OCTANE;http://octaneco.com;;CA;CATARAQUI WOODS DRIVE 640;KINGSTON;;
22aba1dd35befd0adb7f814f713fafe0;OCTOPLUS NV;OCTOPLUS;http://www.octoplus.nl;;NL;ZERNIKEDREEF 12;LEIDEN;;
38ab795a0ab4b6f207614ef9b680b614;ODDZIAL KUJAWSKO POMORSKI STOWARZYSZENIA PRODUCENTOW ZYWNOSCI METODAMIEKOLOGICZNYMI EKOLAND;EKOLAND;http://www.stowarzyszenieekoland.pl;;PL;PRZYSIEK K TORUNIA 1;ZLAWIES WIELKA;;
5185ed56b0744e42ddf601cfb460ac7f;ODE YALITIM SANAYI VE TICARET A S;ODE;;;TR;PIYALEPASA BULVARI ORTADOGU PLAZA;ISTANBUL;;
b174c1befd81e56b0dbdbbb5af52de5a;ODECON SWEDEN AB;;http://www.sontech.se;;SE;ENERGIVAGEN;KUNGSÃ„NGEN;;
90cf435be1da72a2a73b5df137043b83;ODEI S A;ODEI;http://www.odei.es;;ES;PLAZA DEL RENACIMIENTO 9 PLANTA 4 OFICINA 20;VITORIA GASTEIZ;0;
066afbe8b54aa9c3fabe39a8853bd62b;ODENSE STAALSKIBSVAERFT AS;OSS;http://www.oss.dk;;DK;LindÃ¸alleen 150;Munkebo;;
601c3539b9e9bfe2bd69c8297680dcde;ODENSE UNIVERSITETSHOSPITAL;OUH;http://www.ouh.dk;;DK;Sdr. Boulevard 29;ODENSE;;
1cea9bc04e723908fc993a8871a5654f;ODESSA BRANCH INSTITUTE OF BIOLOGY OF SOUTHERNS SEAS NATIONAL ACADEMY OF SCIENCE OF UKRAINE;OBIBSS;;;UA;PUSHKINSKA 37;ODESSA;;
